      lon.         lat.     shear_stress(bar)   normal_stress(bar)   coulomb_stress(bar)
   -72.604011    18.655239    -0.178580310046552E+00     0.918499063249726E+01     0.349541594295235E+01
   -72.594011    18.184539     0.339050496289510E+00     0.202126305393609E+01     0.114755571786395E+01
   -72.594011    18.194539     0.349908862077126E+00     0.216217251194777E+01     0.121477786685623E+01
   -72.594011    18.204539     0.360515911876410E+00     0.232317671449911E+01     0.128978659767605E+01
   -72.594011    18.214539     0.370841578783396E+00     0.250819150680775E+01     0.137411818150650E+01
   -72.594011    18.224539     0.380879001243944E+00     0.272189630655543E+01     0.146963752386612E+01
   -72.594011    18.234539     0.390655793452139E+00     0.296986444099379E+01     0.157860156984966E+01
   -72.594011    18.244539     0.400250708228381E+00     0.325871055163248E+01     0.170373492888137E+01
   -72.594011    18.254539     0.409819612133349E+00     0.359625656418297E+01     0.184832223780654E+01
   -72.594011    18.264539     0.419637674689034E+00     0.399171804131059E+01     0.201632489121327E+01
   -72.594011    18.274539     0.430169515974435E+00     0.445591311791904E+01     0.221253476314205E+01
   -72.594011    18.284539     0.442186539767828E+00     0.500149628399435E+01     0.244278505336557E+01
   -72.594011    18.294539     0.456961523594617E+00     0.564321794541195E+01     0.271424870175940E+01
   -72.594011    18.304539     0.476584767998907E+00     0.639820540567750E+01     0.303586693026991E+01
   -72.594011    18.314539     0.504461370442679E+00     0.728624632042836E+01     0.341895989861402E+01
   -72.594011    18.324539     0.546056547117110E+00     0.833002166191204E+01     0.387806521188193E+01
   -72.594011    18.334539     0.609929620116206E+00     0.955516511144479E+01     0.443199566469412E+01
   -72.594011    18.344539     0.708970354085204E+00     0.109898995170183E+02     0.510493016089252E+01
   -72.594011    18.354539     0.861361175248439E+00     0.126638227237693E+02     0.592689026475616E+01
   -72.594011    18.364539     0.108977813769561E+01     0.146053271416526E+02     0.693190899435665E+01
   -72.594011    18.374539     0.141509723546459E+01     0.168377434698400E+02     0.815019462340061E+01
   -72.594011    18.384539     0.183709461766277E+01     0.193768344701658E+02     0.958782840572910E+01
   -72.594011    18.394539     0.229242350104204E+01     0.222316572324414E+02     0.111850863940186E+02
   -72.594011    18.404539     0.258367814191577E+01     0.253170067201919E+02     0.127104808299925E+02
   -72.594011    18.414539     0.203956833612735E+01     0.272761133252937E+02     0.129500136662448E+02
   -72.594011    18.424539    -0.448737945672323E+01     0.214255650025592E+02     0.408284654430043E+01
   -72.594011    18.434539     0.615602898270806E+01     0.231446874109654E+02     0.154139039470942E+02
   -72.594011    18.444539    -0.157810998288648E+01     0.216552996752880E+02     0.708400988722872E+01
   -72.594011    18.454539    -0.379154308856093E+01     0.218805014991102E+02     0.496065751108314E+01
   -72.594011    18.464539    -0.431829149785878E+01     0.260068196215605E+02     0.608443635076544E+01
   -72.594011    18.474539    -0.157534158850329E+01     0.301478133554377E+02     0.104837837536718E+02
   -72.594011    18.484539     0.640454747082449E+01     0.437375695598152E+02     0.238995752947506E+02
   -72.594011    18.494539    -0.562209101341584E+01    -0.931496380192870E+01    -0.934807653418732E+01
   -72.594011    18.504539    -0.167696016424583E+02    -0.106470571367910E+03    -0.593578301896225E+02
   -72.594011    18.514539    -0.883975277411809E+01    -0.301685484748209E+02    -0.209071721640464E+02
   -72.594011    18.524539    -0.682789211354243E+01    -0.104106013475998E+02    -0.109921326525824E+02
   -72.594011    18.534539    -0.656387814544562E+01    -0.224669774775109E+01    -0.746255724454606E+01
   -72.594011    18.544539    -0.608558658444804E+01     0.204153423085193E+01    -0.526897289210727E+01
   -72.594011    18.554539    -0.518163628213848E+01     0.490771398313501E+01    -0.321855068888448E+01
   -72.594011    18.564539    -0.412616190633113E+01     0.709668852392171E+01    -0.128748649676244E+01
   -72.594011    18.574539    -0.314388833353435E+01     0.881697550834785E+01     0.382901869804788E+00
   -72.594011    18.584539    -0.233847640746456E+01     0.100905998403868E+02     0.169776352869015E+01
   -72.594011    18.594539    -0.173041014341870E+01     0.109086341111857E+02     0.263304350105556E+01
   -72.594011    18.604539    -0.129835153497423E+01     0.112941217370502E+02     0.321929715984587E+01
   -72.594011    18.614539    -0.100575381328603E+01     0.113079389528666E+02     0.351742176786062E+01
   -72.594011    18.624539    -0.815051511100302E+00     0.110319326197001E+02     0.359772153677972E+01
   -72.594011    18.634539    -0.694087016099835E+00     0.105503041611022E+02     0.352603464834104E+01
   -72.594011    18.644539    -0.618105273788417E+00     0.993751648936026E+01     0.335690132195569E+01
   -72.594011    18.654539    -0.569455327399648E+00     0.925324265185304E+01     0.313184173334157E+01
   -72.594011    18.655239    -0.566738642519850E+00     0.920390217157536E+01     0.311482222611029E+01
   -72.584011    18.184539     0.391419837546250E+00     0.193038730755562E+01     0.116357476056850E+01
   -72.584011    18.194539     0.406456732465021E+00     0.206441611895665E+01     0.123222318004768E+01
   -72.584011    18.204539     0.421889263677820E+00     0.221790779748631E+01     0.130905238267235E+01
   -72.584011    18.214539     0.437850222679960E+00     0.239470229827387E+01     0.139573114198951E+01
   -72.584011    18.224539     0.454545326293923E+00     0.259939177738509E+01     0.149430203724796E+01
   -72.584011    18.234539     0.472280365957849E+00     0.283744772330602E+01     0.160725945528026E+01
   -72.584011    18.244539     0.491498168192758E+00     0.311536253486598E+01     0.173764318213915E+01
   -72.584011    18.254539     0.512829639505045E+00     0.344080466816350E+01     0.188915150677045E+01
   -72.584011    18.264539     0.537165204249234E+00     0.382278504031471E+01     0.206627922037512E+01
   -72.584011    18.274539     0.565755685605066E+00     0.427182995901409E+01     0.227448766921070E+01
   -72.584011    18.284539     0.600354950795109E+00     0.480015158514507E+01     0.252041558485314E+01
   -72.584011    18.294539     0.643419547870124E+00     0.542179914356049E+01     0.281213920529432E+01
   -72.584011    18.304539     0.698380480620014E+00     0.615275953295825E+01     0.315948429380331E+01
   -72.584011    18.314539     0.769992664285576E+00     0.701094862325178E+01     0.357437211358629E+01
   -72.584011    18.324539     0.864733361491065E+00     0.801598365795841E+01     0.407112682467443E+01
   -72.584011    18.334539     0.991128451504289E+00     0.918853489726018E+01     0.466654241040836E+01
   -72.584011    18.344539     0.115966213566224E+01     0.105488931344187E+02     0.537921938942971E+01
   -72.584011    18.354539     0.138141738455712E+01     0.121141159481213E+02     0.622706376380566E+01
   -72.584011    18.364539     0.166347034698404E+01     0.138926304412606E+02     0.722052252348829E+01
   -72.584011    18.374539     0.199651781445074E+01     0.158740202272641E+02     0.834612590535636E+01
   -72.584011    18.384539     0.232345658091612E+01     0.180074577377378E+02     0.952643967601123E+01
   -72.584011    18.394539     0.245270400927274E+01     0.201442847586850E+02     0.105104179127467E+02
   -72.584011    18.404539     0.177030830517683E+01     0.218732296642502E+02     0.105196001708769E+02
   -72.584011    18.414539    -0.158056873055744E+01     0.223903620568676E+02     0.737557609218961E+01
   -72.584011    18.424539    -0.798047084185371E+01     0.226386406380676E+02     0.107498541337332E+01
   -72.584011    18.434539     0.720810982349417E+01     0.233489385863699E+02     0.165476852580421E+02
   -72.584011    18.444539    -0.652335466045695E+01     0.284347820961725E+02     0.485055817801206E+01
   -72.584011    18.454539    -0.738645829628389E+01     0.317948364999339E+02     0.533147630368967E+01
   -72.584011    18.464539    -0.634127518809200E+01     0.361014613951831E+02     0.809930936998124E+01
   -72.584011    18.474539    -0.455636380857261E+01     0.400214866520752E+02     0.114522308522575E+02
   -72.584011    18.484539    -0.673035941134570E-02     0.500636806337947E+02     0.200187418941065E+02
   -72.584011    18.494539     0.253610357597273E+01     0.741529229486862E+02     0.321972727554472E+02
   -72.584011    18.504539    -0.542597240008618E+01    -0.184640222478303E+03    -0.792820613914072E+02
   -72.584011    18.514539     0.623156919588671E+01    -0.435201134232123E+02    -0.111764761733982E+02
   -72.584011    18.524539     0.114375951899776E+01    -0.130309271979849E+02    -0.406861136019619E+01
   -72.584011    18.534539    -0.182248247105278E+01    -0.305502577934527E+01    -0.304449278279089E+01
   -72.584011    18.544539    -0.286071225237553E+01     0.149164697280306E+01    -0.226405346325431E+01
   -72.584011    18.554539    -0.297679634952928E+01     0.442795139604756E+01    -0.120561579111026E+01
   -72.584011    18.564539    -0.274283059769806E+01     0.668348113371407E+01    -0.694381442124321E-01
   -72.584011    18.574539    -0.241180427146736E+01     0.847281060195556E+01     0.977319969314865E+00
   -72.584011    18.584539    -0.208589271455415E+01     0.981290770745757E+01     0.183927036842888E+01
   -72.584011    18.594539    -0.180362999286642E+01     0.106908187360438E+02     0.247269750155111E+01
   -72.584011    18.604539    -0.157535167014364E+01     0.111264229870650E+02     0.287521752468235E+01
   -72.584011    18.614539    -0.139775265710756E+01     0.111788794833314E+02     0.307379913622499E+01
   -72.584011    18.624539    -0.126135648088562E+01     0.109302873332850E+02     0.311075845242838E+01
   -72.584011    18.634539    -0.115518254578942E+01     0.104666783178677E+02     0.303148878135765E+01
   -72.584011    18.644539    -0.106945888544174E+01     0.986502799951124E+01     0.287655231436276E+01
   -72.584011    18.654539    -0.996750946928849E+00     0.918742952730210E+01     0.267822086399199E+01
   -72.584011    18.655239    -0.992005945312782E+00     0.913844242463312E+01     0.266337102454047E+01
   -72.574011    18.184539     0.439664037033865E+00     0.183494544985578E+01     0.117364221697618E+01
   -72.574011    18.194539     0.458686755134586E+00     0.196149310102628E+01     0.124328399554510E+01
   -72.574011    18.204539     0.478758949988197E+00     0.210671390391475E+01     0.132144451155410E+01
   -72.574011    18.214539     0.500175091552334E+00     0.227431799620566E+01     0.140990229003460E+01
   -72.574011    18.224539     0.523347334541361E+00     0.246873681895070E+01     0.151084206212164E+01
   -72.574011    18.234539     0.548844404158478E+00     0.269524025489260E+01     0.162694050611552E+01
   -72.574011    18.244539     0.577442127127494E+00     0.296006370953758E+01     0.176146761094253E+01
   -72.574011    18.254539     0.610188881584527E+00     0.327054182406880E+01     0.191840561121205E+01
   -72.574011    18.264539     0.648489760629361E+00     0.363524282398820E+01     0.210258689022464E+01
   -72.574011    18.274539     0.694213189314061E+00     0.406409335709558E+01     0.231985053215229E+01
   -72.574011    18.284539     0.749822049123130E+00     0.456847717816271E+01     0.257721292038821E+01
   -72.574011    18.294539     0.818525770274918E+00     0.516128068502687E+01     0.288303804428567E+01
   -72.574011    18.304539     0.904435613459653E+00     0.585684149053472E+01     0.324717220967354E+01
   -72.574011    18.314539     0.101267283588456E+01     0.667072843277770E+01     0.368096420899564E+01
   -72.574011    18.324539     0.114930917847600E+01     0.761923506148863E+01     0.419700320307146E+01
   -72.574011    18.334539     0.132087182205190E+01     0.871839096311986E+01     0.480822820729984E+01
   -72.574011    18.344539     0.153283960381607E+01     0.998216474645030E+01     0.552570550239619E+01
   -72.574011    18.354539     0.178591789313360E+01     0.114193089903612E+02     0.635364148927808E+01
   -72.574011    18.364539     0.206748277877469E+01     0.130278942890881E+02     0.727864049440992E+01
   -72.574011    18.374539     0.233225667276515E+01     0.147858311534203E+02     0.824658913413328E+01
   -72.574011    18.384539     0.245744171862783E+01     0.166348203192331E+02     0.911136984632108E+01
   -72.574011    18.394539     0.213393526526233E+01     0.184602314615396E+02     0.951802784987817E+01
   -72.574011    18.404539     0.620384068543552E+00     0.201228410315305E+02     0.866952048115575E+01
   -72.574011    18.414539    -0.344935692005015E+01     0.218102611562434E+02     0.527474754244723E+01
   -72.574011    18.424539    -0.899676703095255E+01     0.247009803489746E+02     0.883625108637276E+00
   -72.574011    18.434539     0.322264510453811E+01     0.275714893504978E+02     0.142512408447372E+02
   -72.574011    18.444539    -0.885527012354608E+01     0.328340868054342E+02     0.427836459862761E+01
   -72.574011    18.454539    -0.102028038826634E+02     0.394831965149678E+02     0.559047472332371E+01
   -72.574011    18.464539    -0.668355481712409E+01     0.467285949108737E+02     0.120078831472254E+02
   -72.574011    18.474539    -0.578577646120097E+01     0.555029177747031E+02     0.164153906486802E+02
   -72.574011    18.484539    -0.993236405558756E+01     0.694010913403124E+02     0.178280724805374E+02
   -72.574011    18.494539    -0.487562677903188E+02     0.125548660855455E+03     0.146319655186319E+01
   -72.574011    18.504539     0.760301210518553E+02    -0.213723356223812E+03    -0.945922143766964E+01
   -72.574011    18.514539     0.197479741728924E+02    -0.258102989105018E+02     0.942385460869165E+01
   -72.574011    18.524539     0.708789703611317E+01    -0.584030729534306E+01     0.475177411797594E+01
   -72.574011    18.534539     0.229573764134304E+01     0.351115366859957E+00     0.243618378808702E+01
   -72.574011    18.544539     0.200606460888874E+00     0.340623098309599E+01     0.156309885412727E+01
   -72.574011    18.554539    -0.868495439911377E+00     0.556810547218466E+01     0.135874674896249E+01
   -72.574011    18.564539    -0.148019018036506E+01     0.732177895267821E+01     0.144852140070622E+01
   -72.574011    18.574539    -0.182328068183843E+01     0.876156237073571E+01     0.168134426645586E+01
   -72.574011    18.584539    -0.197999544378721E+01     0.987061898006549E+01     0.196825214823899E+01
   -72.574011    18.594539    -0.201139028294770E+01     0.106108417762317E+02     0.223294642754500E+01
   -72.574011    18.604539    -0.196741546184144E+01     0.109745580610923E+02     0.242240776259549E+01
   -72.574011    18.614539    -0.188362671782475E+01     0.109960979422879E+02     0.251481245909039E+01
   -72.574011    18.624539    -0.178161797642784E+01     0.107393914623572E+02     0.251413860851505E+01
   -72.574011    18.634539    -0.167286207012244E+01     0.102792016840853E+02     0.243881860351169E+01
   -72.574011    18.644539    -0.156293248052111E+01     0.968635802208509E+01     0.231161072831293E+01
   -72.574011    18.654539    -0.145452183192913E+01     0.901990323028415E+01     0.215343946018453E+01
   -72.574011    18.655239    -0.144703195451236E+01     0.897174064190383E+01     0.214166430224918E+01
   -72.564011    18.184539     0.483460270389081E+00     0.173553864047112E+01     0.117767572657753E+01
   -72.564011    18.194539     0.506191942611213E+00     0.185404002232174E+01     0.124780795153991E+01
   -72.564011    18.204539     0.530604629554542E+00     0.199027166598593E+01     0.132671329594891E+01
   -72.564011    18.214539     0.557143456239324E+00     0.214776472544209E+01     0.141624934641616E+01
   -72.564011    18.224539     0.586408289163191E+00     0.233072511550736E+01     0.151869833536614E+01
   -72.564011    18.234539     0.619199949783943E+00     0.254413637957080E+01     0.163685450161226E+01
   -72.564011    18.244539     0.656577792185094E+00     0.279386752140307E+01     0.177412480074632E+01
   -72.564011    18.254539     0.699930139142301E+00     0.308678068810956E+01     0.193464241438613E+01
   -72.564011    18.264539     0.751057986227037E+00     0.343083043682248E+01     0.212339016095603E+01
   -72.564011    18.274539     0.812269650093601E+00     0.383514184997880E+01     0.234632639008512E+01
   -72.564011    18.284539     0.886478023997600E+00     0.431004851874304E+01     0.261049743149482E+01
   -72.564011    18.294539     0.977279741528275E+00     0.486706278440096E+01     0.292410485528866E+01
   -72.564011    18.304539     0.108897110563551E+01     0.551873885341217E+01     0.329646664700038E+01
   -72.564011    18.314539     0.122640842340565E+01     0.627837365380030E+01     0.373775788492577E+01
   -72.564011    18.324539     0.139453034215532E+01     0.715947009703493E+01     0.425831838096929E+01
   -72.564011    18.334539     0.159718866014323E+01     0.817486410446286E+01     0.486713430192838E+01
   -72.564011    18.344539     0.183460659552153E+01     0.933539854082322E+01     0.556876601185082E+01
   -72.564011    18.354539     0.209814411115053E+01     0.106480470377617E+02     0.635736292625520E+01
   -72.564011    18.364539     0.235976123850366E+01     0.121135782351809E+02     0.720519253257603E+01
   -72.564011    18.374539     0.255090934967091E+01     0.137247375835101E+02     0.804080438307494E+01
   -72.564011    18.384539     0.252037306932407E+01     0.154696556638516E+02     0.870823533486471E+01
   -72.564011    18.394539     0.195386115312914E+01     0.173591817010943E+02     0.889753383356684E+01
   -72.564011    18.404539     0.252412562866779E+00     0.195360059365863E+02     0.806681493750128E+01
   -72.564011    18.414539    -0.344593287759293E+01     0.225520421903817E+02     0.557488399855975E+01
   -72.564011    18.424539    -0.832090546041801E+01     0.273816906666736E+02     0.263177080625143E+01
   -72.564011    18.434539    -0.310628431070271E+00     0.312847465138111E+02     0.122032701744542E+02
   -72.564011    18.444539    -0.718130026489749E+01     0.371752834601739E+02     0.768881311917209E+01
   -72.564011    18.454539    -0.106491780565202E+02     0.471242110257422E+02     0.820050635377665E+01
   -72.564011    18.464539    -0.277926924202797E+01     0.552919201923269E+02     0.193374988349028E+02
   -72.564011    18.474539     0.211580862507665E+01     0.717324108364172E+02     0.308087729596435E+02
   -72.564011    18.484539    -0.456692235396027E+01     0.888381736570452E+02     0.309683471088578E+02
   -72.564011    18.494539     0.599868349182357E+01     0.165205176375866E+03     0.720807540421702E+02
   -72.564011    18.504539    -0.399879344110866E+02    -0.504376564310137E+03    -0.241738560135141E+03
   -72.564011    18.514539     0.103141947016881E+02    -0.191571734753921E+02     0.265132531153128E+01
   -72.564011    18.524539     0.817162175367375E+01     0.136259378300534E+01     0.871665926687588E+01
   -72.564011    18.534539     0.509917913000952E+01     0.578754527366787E+01     0.741419723947667E+01
   -72.564011    18.544539     0.260150994640867E+01     0.723607464059735E+01     0.549593980264761E+01
   -72.564011    18.554539     0.707663158016619E+00     0.805689209223648E+01     0.393041999491121E+01
   -72.564011    18.564539    -0.662562043759721E+00     0.879318259190030E+01     0.285471099300040E+01
   -72.564011    18.574539    -0.158517103559205E+01     0.949901840588672E+01     0.221443632676264E+01
   -72.564011    18.584539    -0.213595808709467E+01     0.101165205939802E+02     0.191065015049741E+01
   -72.564011    18.594539    -0.240844259604776E+01     0.105567607502679E+02     0.181426170405939E+01
   -72.564011    18.604539    -0.249361517383621E+01     0.107560277597589E+02     0.180879593006734E+01
   -72.564011    18.614539    -0.246309556342700E+01     0.106998082237734E+02     0.181682772608235E+01
   -72.564011    18.624539    -0.236596555132006E+01     0.104163107012748E+02     0.180055872918987E+01
   -72.564011    18.634539    -0.223317762314915E+01     0.995725418198954E+01     0.174972404964666E+01
   -72.564011    18.644539    -0.208349453746311E+01     0.937984676115753E+01     0.166844416699991E+01
   -72.564011    18.654539    -0.192821130262334E+01     0.873551254324478E+01     0.156599371467457E+01
   -72.564011    18.655239    -0.191732811356103E+01     0.868902753728723E+01     0.155828290135387E+01
   -72.554011    18.184539     0.522508667572561E+00     0.163283714094829E+01     0.117564352395188E+01
   -72.554011    18.194539     0.548590543976077E+00     0.174279051458245E+01     0.124570674980906E+01
   -72.554011    18.204539     0.576936520611508E+00     0.186939314172894E+01     0.132469377730308E+01
   -72.554011    18.214539     0.608123976202765E+00     0.201595607024264E+01     0.141450640429982E+01
   -72.554011    18.224539     0.642913127152015E+00     0.218640744642209E+01     0.151747610572085E+01
   -72.554011    18.234539     0.682296635627369E+00     0.238537912529720E+01     0.163644828574625E+01
   -72.554011    18.244539     0.727558949041789E+00     0.261829378202686E+01     0.177487646185253E+01
   -72.554011    18.254539     0.780344937159812E+00     0.289144654287540E+01     0.193692355430997E+01
   -72.554011    18.264539     0.842735034917938E+00     0.321207228623083E+01     0.212756394941027E+01
   -72.554011    18.274539     0.917319478532041E+00     0.358838621187824E+01     0.235267396328334E+01
   -72.554011    18.284539     0.100725556296975E+01     0.402958124288630E+01     0.261908806012427E+01
   -72.554011    18.294539     0.111627606852828E+01     0.454576196147623E+01     0.293458085311877E+01
   -72.554011    18.304539     0.124858877201601E+01     0.514779267359363E+01     0.330770584145347E+01
   -72.554011    18.314539     0.140855704287799E+01     0.584704035980657E+01     0.374737318680061E+01
   -72.554011    18.324539     0.159996385733076E+01     0.665500929213483E+01     0.426196757418469E+01
   -72.554011    18.334539     0.182450791224850E+01     0.758290958456588E+01     0.485767174607485E+01
   -72.554011    18.344539     0.207891085622505E+01     0.864131472654288E+01     0.553543674684220E+01
   -72.554011    18.354539     0.234954116130757E+01     0.984033442965458E+01     0.628567493316941E+01
   -72.554011    18.364539     0.260264093680887E+01     0.111913902144969E+02     0.707919702260763E+01
   -72.554011    18.374539     0.276692118077286E+01     0.127133179521820E+02     0.785224836164565E+01
   -72.554011    18.384539     0.270364023001560E+01     0.144494199976640E+02     0.848340822908119E+01
   -72.554011    18.394539     0.215902160116977E+01     0.165096458839085E+02     0.876287995473317E+01
   -72.554011    18.404539     0.701438854735753E+00     0.191569972695230E+02     0.836423776254494E+01
   -72.554011    18.414539    -0.228497275301187E+01     0.229108454789634E+02     0.687936543857350E+01
   -72.554011    18.424539    -0.647614080764042E+01     0.283349607733564E+02     0.485784350170215E+01
   -72.554011    18.434539    -0.213385942231532E+01     0.348891311903242E+02     0.118217930538144E+02
   -72.554011    18.444539    -0.354553886692298E+01     0.415403791809245E+02     0.130706128054468E+02
   -72.554011    18.454539    -0.728542692910654E+01     0.582723338154469E+02     0.160235065970722E+02
   -72.554011    18.464539    -0.195136421692899E+02     0.966754704442454E+02     0.191565460084083E+02
   -72.554011    18.474539    -0.384822302358242E+01     0.400318991154162E+02     0.121645366225841E+02
   -72.554011    18.484539     0.540069164755459E+01     0.809014641018245E+02     0.377612772882844E+02
   -72.554011    18.494539     0.775003272879484E+01     0.132670999929145E+03     0.608184327004530E+02
   -72.554011    18.504539    -0.126785611459289E+03    -0.554415445611945E+03    -0.348551789704067E+03
   -72.554011    18.514539     0.104028008939515E+02    -0.395435286594321E+02    -0.541461056982132E+01
   -72.554011    18.524539     0.101528435624325E+02     0.771009347468203E+01     0.132368809523053E+02
   -72.554011    18.534539     0.690591448205502E+01     0.131597950047682E+02     0.121698324839623E+02
   -72.554011    18.544539     0.380113566657379E+01     0.126321582947925E+02     0.885399898449079E+01
   -72.554011    18.554539     0.126740418591132E+01     0.114107731275557E+02     0.583171343693361E+01
   -72.554011    18.564539    -0.588376457234543E+00     0.106589518627619E+02     0.367520428787020E+01
   -72.554011    18.574539    -0.184507024663388E+01     0.103548435526906E+02     0.229686717444235E+01
   -72.554011    18.584539    -0.260762478156933E+01     0.103240147665605E+02     0.152198112505487E+01
   -72.554011    18.594539    -0.299864565907434E+01     0.103802625172277E+02     0.115345934781675E+01
   -72.554011    18.604539    -0.313455761821669E+01     0.103756998632169E+02     0.101572232707009E+01
   -72.554011    18.614539    -0.310798459015897E+01     0.102293185152955E+02     0.983742815959245E+00
   -72.554011    18.624539    -0.298465858592371E+01     0.992234362503551E+01     0.984278864090492E+00
   -72.554011    18.634539    -0.280814558954613E+01     0.947625285977045E+01     0.982355554362044E+00
   -72.554011    18.644539    -0.260625788737608E+01     0.893009526646876E+01     0.965780219211427E+00
   -72.554011    18.654539    -0.239638577295484E+01     0.832489972804668E+01     0.933574118263830E+00
   -72.554011    18.655239    -0.238170182196172E+01     0.828128169329099E+01     0.930810855354678E+00
   -72.544011    18.184539     0.556550901274617E+00     0.152757478987075E+01     0.116758081722292E+01
   -72.544011    18.194539     0.585551084116065E+00     0.162856640491451E+01     0.123697764608187E+01
   -72.544011    18.204539     0.617328644720492E+00     0.174501116537562E+01     0.131533311087074E+01
   -72.544011    18.214539     0.652570061872429E+00     0.187996877493244E+01     0.140455757184540E+01
   -72.544011    18.224539     0.692163737528030E+00     0.203705169266413E+01     0.150698441459368E+01
   -72.544011    18.234539     0.737249961033150E+00     0.222049526483252E+01     0.162544806696616E+01
   -72.544011    18.244539     0.789278419693321E+00     0.243522490530152E+01     0.176336838181393E+01
   -72.544011    18.254539     0.850071253535791E+00     0.268691435146981E+01     0.192483699412371E+01
   -72.544011    18.264539     0.921886607927488E+00     0.298202694298183E+01     0.211469738512022E+01
   -72.544011    18.274539     0.100747226142191E+01     0.332782992220094E+01     0.233860423030229E+01
   -72.544011    18.284539     0.111008969046229E+01     0.373237079113228E+01     0.260303800691520E+01
   -72.544011    18.294539     0.123347348062033E+01     0.420440654495059E+01     0.291523609860057E+01
   -72.544011    18.304539     0.138166553083964E+01     0.475328460424714E+01     0.328297937253850E+01
   -72.544011    18.314539     0.155862212834222E+01     0.538879512661759E+01     0.371414017898926E+01
   -72.544011    18.324539     0.176742558185669E+01     0.612106073380282E+01     0.421584987537782E+01
   -72.544011    18.334539     0.200882681317094E+01     0.696062576491156E+01     0.479307711913556E+01
   -72.544011    18.344539     0.227868077333628E+01     0.791909991405226E+01     0.544632073895718E+01
   -72.544011    18.354539     0.256358571973817E+01     0.901109172033345E+01     0.616802240787155E+01
   -72.544011    18.364539     0.283367208177978E+01     0.102589060439955E+02     0.693723449937798E+01
   -72.544011    18.374539     0.303098186635147E+01     0.117028466455790E+02     0.771212052458309E+01
   -72.544011    18.384539     0.305105547032508E+01     0.134221708563431E+02     0.841992381286233E+01
   -72.544011    18.394539     0.271249078226267E+01     0.155740723577598E+02     0.894211972536658E+01
   -72.544011    18.404539     0.169554600323538E+01     0.184566303346804E+02     0.907819813710755E+01
   -72.544011    18.414539    -0.591796660066000E+00     0.225847002639944E+02     0.844208344553177E+01
   -72.544011    18.424539    -0.462654061453126E+01     0.286776661218178E+02     0.684452583419588E+01
   -72.544011    18.434539    -0.304428699551804E+01     0.364523369686186E+02     0.115366477919294E+02
   -72.544011    18.444539    -0.137107881301665E+01     0.405127793217189E+02     0.148340329156709E+02
   -72.544011    18.454539    -0.261198317394197E+01     0.520384032549618E+02     0.182033781280427E+02
   -72.544011    18.464539    -0.228809752158292E+02     0.568469014500780E+02    -0.142214635797998E+00
   -72.544011    18.474539     0.297955773884562E+01     0.757877515429343E+02     0.332946583560193E+02
   -72.544011    18.484539     0.159413756483149E+02     0.925770607516721E+02     0.529721999489837E+02
   -72.544011    18.494539     0.451624082500586E+01     0.135688458212088E+03     0.587916241098410E+02
   -72.544011    18.504539    -0.250371643574502E+02     0.257305555850268E+03     0.778850579826568E+02
   -72.544011    18.514539     0.175094183255143E+02    -0.242283715088397E+02     0.781806972197841E+01
   -72.544011    18.524539     0.933994241588103E+01     0.229784614869272E+02     0.185313270106519E+02
   -72.544011    18.534539     0.561742615683382E+01     0.228245331125539E+02     0.147472394018554E+02
   -72.544011    18.544539     0.274129467366878E+01     0.185175842918578E+02     0.101483283904119E+02
   -72.544011    18.554539     0.358552289854400E+00     0.146312577888390E+02     0.621105540538999E+01
   -72.544011    18.564539    -0.140722976856687E+01     0.122242197402892E+02     0.348245812754882E+01
   -72.544011    18.574539    -0.261510970917452E+01     0.108953766969486E+02     0.174304096960493E+01
   -72.544011    18.584539    -0.335214826961114E+01     0.102378749720500E+02     0.743001719208864E+00
   -72.544011    18.594539    -0.372240277857530E+01     0.993632702306857E+01     0.252128030652134E+00
   -72.544011    18.604539    -0.383015209241906E+01     0.975312268662819E+01     0.710969822322221E-01
   -72.544011    18.614539    -0.376389935409741E+01     0.954103994744922E+01     0.525166248822844E-01
   -72.544011    18.624539    -0.359084857184885E+01     0.923479071168290E+01     0.103067712824311E+00
   -72.544011    18.634539    -0.335851312557422E+01     0.882537955120127E+01     0.171638694906284E+00
   -72.544011    18.644539    -0.309889929962877E+01     0.833307626235788E+01     0.234331205314387E+00
   -72.544011    18.654539    -0.283273713246869E+01     0.778789657452253E+01     0.282421497340323E+00
   -72.544011    18.655239    -0.281423006399107E+01     0.774853006863208E+01     0.285181963461757E+00
   -72.534011    18.184539     0.585386222061976E+00     0.142053727162713E+01     0.115360113071283E+01
   -72.534011    18.194539     0.616813219671413E+00     0.151226082224084E+01     0.122171754856775E+01
   -72.534011    18.204539     0.651445385551871E+00     0.161815460539760E+01     0.129870722771091E+01
   -72.534011    18.214539     0.690052793221676E+00     0.174100621827012E+01     0.138645528052972E+01
   -72.534011    18.224539     0.733618273350572E+00     0.188408887233295E+01     0.148725382228375E+01
   -72.534011    18.234539     0.783385691847769E+00     0.205121597525177E+01     0.160387208194848E+01
   -72.534011    18.244539     0.840913671469265E+00     0.224679039034685E+01     0.173962982760800E+01
   -72.534011    18.254539     0.908131824519307E+00     0.247584299931863E+01     0.189846902424676E+01
   -72.534011    18.264539     0.987393464109823E+00     0.274405405919519E+01     0.208501508778790E+01
   -72.534011    18.274539     0.108151371669577E+01     0.305775054620851E+01     0.230461393517918E+01
   -72.534011    18.284539     0.119377400171475E+01     0.342387447826971E+01     0.256332379302263E+01
