      lon.         lat.     shear_stress(bar)   normal_stress(bar)   coulomb_stress(bar)
   -72.044011    18.444539     0.515580584120478E-01    -0.105947649822827E+00     0.917899848291696E-02
   -72.044011    18.454539     0.552861896196262E-01    -0.105066369955078E+00     0.132596416375951E-01
   -72.044011    18.464539     0.590393874027797E-01    -0.104446551987555E+00     0.172607666077578E-01
   -72.044011    18.474539     0.627613721115001E-01    -0.104085165603039E+00     0.211273058702844E-01
   -72.044011    18.484539     0.663934479937350E-01    -0.103970359888006E+00     0.248053040385326E-01
   -72.044011    18.494539     0.698759516508458E-01    -0.104081662295708E+00     0.282432867325625E-01
   -72.044011    18.504539     0.731498153764354E-01    -0.104390527071713E+00     0.313936045477504E-01
   -72.044011    18.514539     0.761581791464234E-01    -0.104861218685879E+00     0.342136916720719E-01
   -72.044011    18.524539     0.788479774692109E-01    -0.105451994764744E+00     0.366671795633132E-01
   -72.044011    18.534539     0.811714247794121E-01    -0.106116533390916E+00     0.387248114230457E-01
   -72.044011    18.544539     0.830873260141514E-01    -0.106805533272314E+00     0.403651127052259E-01
   -72.044011    18.554539     0.845621478114734E-01    -0.107468405192448E+00     0.415747857344941E-01
   -72.044011    18.564539     0.855707993996104E-01    -0.108054967861889E+00     0.423488122548549E-01
   -72.044011    18.574539     0.860970902137767E-01    -0.108517063375044E+00     0.426902648637590E-01
   -72.044011    18.584539     0.861338508173681E-01    -0.108810016474611E+00     0.426098442275237E-01
   -72.044011    18.594539     0.856827253841548E-01    -0.108893872954568E+00     0.421251762023277E-01
   -72.044011    18.604539     0.847536616173116E-01    -0.108734376062430E+00     0.412599111923395E-01
   -72.044011    18.614539     0.833641539834552E-01    -0.108303669726851E+00     0.400426860927148E-01
   -72.044011    18.624539     0.815382143815814E-01    -0.107580567712338E+00     0.385059872966463E-01
   -72.044011    18.634539     0.793053761400927E-01    -0.106550897286791E+00     0.366850172253762E-01
   -72.044011    18.644539     0.766993867963821E-01    -0.105207085892977E+00     0.346165524391911E-01
   -72.044011    18.654539     0.737570670379718E-01    -0.103547918616041E+00     0.323378995915554E-01
   -72.044011    18.655239     0.735395022602592E-01    -0.103420052371491E+00     0.321714813116628E-01
   -72.034011    18.184539     0.255544361668208E-01    -0.124620514244786E+00    -0.242937695310934E-01
   -72.034011    18.194539     0.248212975496914E-01    -0.126047911927907E+00    -0.255978672214713E-01
   -72.034011    18.204539     0.240993529805131E-01    -0.127231582337067E+00    -0.267932799543139E-01
   -72.034011    18.214539     0.234025003821502E-01    -0.128162072666467E+00    -0.278623286844364E-01
   -72.034011    18.224539     0.227458967740143E-01    -0.128831993672862E+00    -0.287869006951305E-01
   -72.034011    18.234539     0.221458774312556E-01    -0.129236329311939E+00    -0.295486542935198E-01
   -72.034011    18.244539     0.216198377637023E-01    -0.129372740736532E+00    -0.301292585309105E-01
   -72.034011    18.254539     0.211860738902074E-01    -0.129241856037689E+00    -0.305106685248682E-01
   -72.034011    18.264539     0.208635782651648E-01    -0.128847535806230E+00    -0.306754360573272E-01
   -72.034011    18.274539     0.206717873264828E-01    -0.128197103376358E+00    -0.306070540240606E-01
   -72.034011    18.284539     0.206302790061582E-01    -0.127301527527597E+00    -0.302903320048805E-01
   -72.034011    18.294539     0.207584191250043E-01    -0.126175544597427E+00    -0.297117987139665E-01
   -72.034011    18.304539     0.210749572051935E-01    -0.124837706473448E+00    -0.288601253841856E-01
   -72.034011    18.314539     0.215975741124242E-01    -0.123310340932189E+00    -0.277265622604516E-01
   -72.034011    18.324539     0.223423861905943E-01    -0.121619411423216E+00    -0.263053783786919E-01
   -72.034011    18.334539     0.233234131746154E-01    -0.119794264771003E+00    -0.245942927337858E-01
   -72.034011    18.344539     0.245520201135507E-01    -0.117867257543856E+00    -0.225948829039918E-01
   -72.034011    18.354539     0.260363467511744E-01    -0.115873255140040E+00    -0.203129553048417E-01
   -72.034011    18.364539     0.277807411499860E-01    -0.113849001986195E+00    -0.177588596444919E-01
   -72.034011    18.374539     0.297852176527519E-01    -0.111832366704998E+00    -0.149477290292473E-01
   -72.034011    18.384539     0.320449623020594E-01    -0.109861472529916E+00    -0.118996267099069E-01
   -72.034011    18.394539     0.345499113039606E-01    -0.107973730493444E+00    -0.863958089341712E-02
   -72.034011    18.404539     0.372844296711926E-01    -0.106204800570119E+00    -0.519749055685506E-02
   -72.034011    18.414539     0.402271174768024E-01    -0.104587513638368E+00    -0.160788797854480E-02
   -72.034011    18.424539     0.433507697982083E-01    -0.103150794147968E+00     0.209045213902111E-02
   -72.034011    18.434539     0.466225131798344E-01    -0.101918629117793E+00     0.585506153271715E-02
   -72.034011    18.444539     0.500041360455060E-01    -0.100909132747689E+00     0.964048294643037E-02
   -72.034011    18.454539     0.534526229617062E-01    -0.100133756860336E+00     0.133991202175718E-01
   -72.034011    18.464539     0.569208931440597E-01    -0.995966950218059E-01     0.170822151353374E-01
   -72.034011    18.474539     0.603587325382088E-01    -0.992945221968075E-01     0.206409236594858E-01
   -72.034011    18.484539     0.637138968804009E-01    -0.992161020994628E-01     0.240274560406158E-01
   -72.034011    18.494539     0.669333512164402E-01    -0.993427816263487E-01     0.271962385659007E-01
   -72.034011    18.504539     0.699646004809423E-01    -0.996488761979372E-01     0.301050500017674E-01
   -72.034011    18.514539     0.727570569768043E-01    -0.100102433122449E+00     0.327160837278249E-01
   -72.034011    18.524539     0.752633849486150E-01    -0.100666243222137E+00     0.349968876597600E-01
   -72.034011    18.534539     0.774407606650815E-01    -0.101299055555604E+00     0.369211384428399E-01
   -72.034011    18.544539     0.792519889852080E-01    -0.101956937245041E+00     0.384692140871917E-01
   -72.034011    18.554539     0.806664242152325E-01    -0.102594712288493E+00     0.396285392998354E-01
   -72.034011    18.564539     0.816606539042591E-01    -0.103167408750838E+00     0.403936904039240E-01
   -72.034011    18.574539     0.822189179557713E-01    -0.103631645205162E+00     0.407662598737064E-01
   -72.034011    18.584539     0.823332511269565E-01    -0.103946894888391E+00     0.407544931716001E-01
   -72.034011    18.594539     0.820033534307083E-01    -0.104076572418473E+00     0.403727244633192E-01
   -72.034011    18.604539     0.812362079719660E-01    -0.103988906265004E+00     0.396406454659643E-01
   -72.034011    18.614539     0.800454782232400E-01    -0.103657572631985E+00     0.385824491704461E-01
   -72.034011    18.624539     0.784507285013454E-01    -0.103062072409027E+00     0.372258995377348E-01
   -72.034011    18.634539     0.764765260149765E-01    -0.102187927755972E+00     0.356013549125878E-01
   -72.034011    18.644539     0.741514401271875E-01    -0.101026505373695E+00     0.337408379777093E-01
   -72.034011    18.654539     0.715070529051326E-01    -0.995748509674304E-01     0.316771125181604E-01
   -72.034011    18.655239     0.713108475791978E-01    -0.994623946576338E-01     0.315258897161443E-01
   -72.024011    18.184539     0.248200970187969E-01    -0.119089984268238E+00    -0.228158966884985E-01
   -72.024011    18.194539     0.241539755669338E-01    -0.120315081447225E+00    -0.239720570119562E-01
   -72.024011    18.204539     0.235030386008857E-01    -0.121311736886331E+00    -0.250216561536466E-01
   -72.024011    18.214539     0.228803319619443E-01    -0.122072393794899E+00    -0.259486255560152E-01
   -72.024011    18.224539     0.222999928739371E-01    -0.122591480018787E+00    -0.267365991335778E-01
   -72.024011    18.234539     0.217771640416100E-01    -0.122865676133336E+00    -0.273691064117242E-01
   -72.024011    18.244539     0.213278738747270E-01    -0.122894174534748E+00    -0.278297959391724E-01
   -72.024011    18.254539     0.209688795838184E-01    -0.122678921627950E+00    -0.281026890673615E-01
   -72.024011    18.264539     0.207174703187394E-01    -0.122224834180361E+00    -0.281724633534050E-01
   -72.024011    18.274539     0.205912281459317E-01    -0.121539979970666E+00    -0.280247638423347E-01
   -72.024011    18.284539     0.206077455233361E-01    -0.120635712094996E+00    -0.276465393146623E-01
   -72.024011    18.294539     0.207842990515692E-01    -0.119526745774126E+00    -0.270263992580814E-01
   -72.024011    18.304539     0.211374806866982E-01    -0.118231166327487E+00    -0.261549858442965E-01
   -72.024011    18.314539     0.216827893011824E-01    -0.116770357252753E+00    -0.250253535999187E-01
   -72.024011    18.324539     0.224341874793570E-01    -0.115168838176380E+00    -0.236333477911950E-01
   -72.024011    18.334539     0.234036307103226E-01    -0.113454003928066E+00    -0.219779708609038E-01
   -72.024011    18.344539     0.246005786497779E-01    -0.111655758240501E+00    -0.200617246464225E-01
   -72.024011    18.354539     0.260315007883639E-01    -0.109806038640296E+00    -0.178909146677544E-01
   -72.024011    18.364539     0.276993915704856E-01    -0.107938233029080E+00    -0.154759016411464E-01
   -72.024011    18.374539     0.296033125936854E-01    -0.106086493182880E+00    -0.128312846794666E-01
   -72.024011    18.384539     0.317379817966564E-01    -0.104284955882288E+00    -0.997600055625891E-02
   -72.024011    18.394539     0.340934312554931E-01    -0.102566888338618E+00    -0.693332407995403E-02
   -72.024011    18.404539     0.366547561078669E-01    -0.100963780801308E+00    -0.373075621265617E-02
   -72.024011    18.414539     0.394019769201317E-01    -0.995044152398886E-01    -0.399789175823728E-03
   -72.024011    18.424539     0.423100362621885E-01    -0.982139443550748E-01     0.302445852015863E-02
   -72.024011    18.434539     0.453489471388652E-01    -0.971130193216699E-01     0.650373941019726E-02
   -72.024011    18.444539     0.484841061623339E-01    -0.962170070748854E-01     0.999730333237969E-02
   -72.024011    18.454539     0.516767779182204E-01    -0.955353380504926E-01     0.134626426980234E-01
   -72.024011    18.464539     0.548847491182785E-01    -0.950710228650085E-01     0.168563399722751E-01
   -72.024011    18.474539     0.580631421365196E-01    -0.948203709200050E-01     0.201349937685176E-01
   -72.024011    18.484539     0.611653680345604E-01    -0.947729359763409E-01     0.232561936440240E-01
   -72.024011    18.494539     0.641441897717831E-01    -0.949117029344833E-01     0.261795085979898E-01
   -72.024011    18.504539     0.669528578755158E-01    -0.952135177142135E-01     0.288674507898304E-01
   -72.024011    18.514539     0.695462741251619E-01    -0.956497486716545E-01     0.312863746565001E-01
   -72.024011    18.524539     0.718821345682474E-01    -0.961871545703600E-01     0.334072727401034E-01
   -72.024011    18.534539     0.739220019774917E-01    -0.967889219004555E-01     0.352064332173095E-01
   -72.024011    18.544539     0.756322600067660E-01    -0.974158243392400E-01     0.366659302710700E-01
   -72.024011    18.554539     0.769849067429057E-01    -0.980274502759440E-01     0.377739266325281E-01
   -72.024011    18.564539     0.779581538054411E-01    -0.985834413730245E-01     0.385247772562313E-01
   -72.024011    18.574539     0.785368080688571E-01    -0.990446851386215E-01     0.389189340134085E-01
   -72.024011    18.584539     0.787124251918182E-01    -0.993744106931942E-01     0.389626609145405E-01
   -72.024011    18.594539     0.784832375395401E-01    -0.995391418828102E-01     0.386675807864160E-01
   -72.024011    18.604539     0.778538696626756E-01    -0.995094771846900E-01     0.380500787887996E-01
   -72.024011    18.614539     0.768348689702507E-01    -0.992606742465312E-01     0.371305992716382E-01
   -72.024011    18.624539     0.754420715276835E-01    -0.987729498632916E-01     0.359328915823669E-01
   -72.024011    18.634539     0.736959020891320E-01    -0.980320191678939E-01     0.344830944219745E-01
   -72.024011    18.644539     0.716204916815524E-01    -0.970283685200286E-01     0.328091442735410E-01
   -72.024011    18.654539     0.692429016213295E-01    -0.957577829960907E-01     0.309397884228932E-01
   -72.024011    18.655239     0.690658968037806E-01    -0.956588290324726E-01     0.308023651907915E-01
   -72.014011    18.184539     0.241135015043745E-01    -0.113824452370563E+00    -0.214162794438507E-01
   -72.014011    18.194539     0.235099151213948E-01    -0.114870629847649E+00    -0.224383368176647E-01
   -72.014011    18.204539     0.229248656966261E-01    -0.115703166204406E+00    -0.233564007851363E-01
   -72.014011    18.214539     0.223705724878792E-01    -0.116316158985813E+00    -0.241558911064460E-01
   -72.014011    18.224539     0.218601955678671E-01    -0.116705600661227E+00    -0.248220446966236E-01
   -72.014011    18.234539     0.214077468516482E-01    -0.116869609186419E+00    -0.253400968229195E-01
   -72.014011    18.244539     0.210279704955782E-01    -0.116808647067268E+00    -0.256954883313291E-01
   -72.014011    18.254539     0.207361900837204E-01    -0.116525721755892E+00    -0.258740986186363E-01
   -72.014011    18.264539     0.205481204641000E-01    -0.116026559410018E+00    -0.258625032999072E-01
   -72.014011    18.274539     0.204796427196275E-01    -0.115319743342457E+00    -0.256482546173553E-01
   -72.014011    18.284539     0.205465415919337E-01    -0.114416807982690E+00    -0.252201816011424E-01
   -72.014011    18.294539     0.207642057232594E-01    -0.113332278889293E+00    -0.245687058324579E-01
   -72.014011    18.304539     0.211472923707640E-01    -0.112083649409617E+00    -0.236861673930828E-01
   -72.014011    18.314539     0.217093597712453E-01    -0.110691285040054E+00    -0.225671542447762E-01
   -72.014011    18.324539     0.224624720926074E-01    -0.109178247491013E+00    -0.212088269037978E-01
   -72.014011    18.334539     0.234167838638158E-01    -0.107570031970362E+00    -0.196112289243290E-01
   -72.014011    18.344539     0.245801128944282E-01    -0.105894213355733E+00    -0.177775724478649E-01
   -72.014011    18.354539     0.259575128853995E-01    -0.104179999730750E+00    -0.157144870069003E-01
   -72.014011    18.364539     0.275508591047308E-01    -0.102457695243753E+00    -0.134322189927702E-01
   -72.014011    18.374539     0.293584625063006E-01    -0.100758078349964E+00    -0.109447688336850E-01
   -72.014011    18.384539     0.313747293493709E-01    -0.991117060904660E-01    -0.826995308681550E-02
   -72.014011    18.394539     0.335898845280745E-01    -0.975481599909354E-01    -0.542937946829964E-02
   -72.014011    18.404539     0.359897772445244E-01    -0.960952541402495E-01    -0.244832441157536E-02
   -72.014011    18.414539     0.385557871469027E-01    -0.947782307194090E-01     0.644494859139068E-03
   -72.014011    18.424539     0.412648474229094E-01    -0.936189723101502E-01     0.381725849884935E-02
   -72.014011    18.434539     0.440895984558311E-01    -0.926352632948778E-01     0.703549313788003E-02
   -72.014011    18.444539     0.469986814623410E-01    -0.918401341060708E-01     0.102626278199127E-01
   -72.014011    18.454539     0.499571760962151E-01    -0.912413217816866E-01     0.134606473835405E-01
   -72.014011    18.464539     0.529271794722112E-01    -0.908408777144712E-01     0.165908283864227E-01
   -72.014011    18.474539     0.558685167847661E-01    -0.906349488129866E-01     0.196145372595714E-01
   -72.014011    18.484539     0.587395660788600E-01    -0.906137514237078E-01     0.224940655093769E-01
   -72.014011    18.494539     0.614981723198214E-01    -0.907617485283815E-01     0.251934729084688E-01
   -72.014011    18.504539     0.641026193442130E-01    -0.910580307897587E-01     0.276794070283095E-01
   -72.014011    18.514539     0.665126230904369E-01    -0.914768910144050E-01     0.299218666846749E-01
   -72.014011    18.524539     0.686903063483749E-01    -0.919885711281537E-01     0.318948778971135E-01
   -72.014011    18.534539     0.706011144360794E-01    -0.925601508094064E-01     0.335770541123169E-01
   -72.014011    18.544539     0.722146329908167E-01    -0.931565391945988E-01     0.349520173129772E-01
   -72.014011    18.554539     0.735052734747852E-01    -0.937415254475775E-01     0.360086632957543E-01
   -72.014011    18.564539     0.744527986343669E-01    -0.942788410497016E-01     0.367412622144862E-01
   -72.014011    18.574539     0.750426687048032E-01    -0.947331883129309E-01     0.371493933796309E-01
   -72.014011    18.584539     0.752661988877727E-01    -0.950711911393246E-01     0.372377224320428E-01
   -72.014011    18.594539     0.751205289368438E-01    -0.952622317377077E-01     0.370156362417608E-01
   -72.014011    18.604539     0.746084144973193E-01    -0.952791459369348E-01     0.364967561225454E-01
   -72.014011    18.614539     0.737378601694274E-01    -0.950987535686361E-01     0.356983587419729E-01
   -72.014011    18.624539     0.725214959479043E-01    -0.947026656977004E-01     0.346404296688242E-01
   -72.014011    18.634539     0.709766034023959E-01    -0.940752793176826E-01     0.333464916753229E-01
   -72.014011    18.644539     0.691231816880892E-01    -0.932081830480065E-01     0.318399084688866E-01
   -72.014011    18.654539     0.669845087282020E-01    -0.920956808953270E-01     0.301462363700712E-01
   -72.014011    18.655239     0.668247606336740E-01    -0.920085639470033E-01     0.300213350548727E-01
   -72.004011    18.184539     0.234336357365987E-01    -0.108815133057235E+00    -0.200924174862952E-01
   -72.004011    18.194539     0.228882723911003E-01    -0.109703399820229E+00    -0.209930875369911E-01
   -72.004011    18.204539     0.223642239213964E-01    -0.110392266072023E+00    -0.217926825074130E-01
   -72.004011    18.214539     0.218729119787736E-01    -0.110877264817304E+00    -0.224779939481478E-01
   -72.004011    18.224539     0.214265644135434E-01    -0.111155726940316E+00    -0.230357263625829E-01
   -72.004011    18.234539     0.210381249040335E-01    -0.111226978101234E+00    -0.234526663364601E-01
   -72.004011    18.244539     0.207211350223261E-01    -0.111092522367928E+00    -0.237158739248450E-01
   -72.004011    18.254539     0.204895867276813E-01    -0.110756206142182E+00    -0.238128957291914E-01
   -72.004011    18.264539     0.203577437288332E-01    -0.110224355316041E+00    -0.237319983975832E-01
   -72.004011    18.274539     0.203399307679507E-01    -0.109505878111544E+00    -0.234624204766668E-01
   -72.004011    18.284539     0.204502906639212E-01    -0.108612325735230E+00    -0.229946396301708E-01
   -72.004011    18.294539     0.207025099220993E-01    -0.107557902896924E+00    -0.223206512366704E-01
   -72.004011    18.304539     0.211095148840149E-01    -0.106359420463011E+00    -0.214342533011894E-01
   -72.004011    18.314539     0.216831417423771E-01    -0.105036183092933E+00    -0.203313314947961E-01
   -72.004011    18.324539     0.224337852738926E-01    -0.103609805712750E+00    -0.190101370112076E-01
   -72.004011    18.334539     0.233700328169478E-01    -0.102103954170477E+00    -0.174715488512429E-01
   -72.004011    18.344539     0.244982917863236E-01    -0.100544007422088E+00    -0.157193111825117E-01
   -72.004011    18.354539     0.258224208115692E-01    -0.989566411419697E-01    -0.137602356452187E-01
   -72.004011    18.364539     0.273433763085805E-01    -0.973693357002750E-01    -0.116043579715295E-01
   -72.004011    18.374539     0.290588878288696E-01    -0.958098149647482E-01    -0.926503815702973E-02
   -72.004011    18.384539     0.309631767486424E-01    -0.943054262458787E-01    -0.675899374970908E-02
   -72.004011    18.394539     0.330467335857476E-01    -0.928824757232967E-01    -0.410625670357109E-02
   -72.004011    18.404539     0.352961693297536E-01    -0.915655376829844E-01    -0.133004574344014E-02
   -72.004011    18.414539     0.376941554780117E-01    -0.903767595959717E-01     0.154345163962299E-02
   -72.004011    18.424539     0.402194658356013E-01    -0.893351880516821E-01     0.448539061492848E-02
   -72.004011    18.434539     0.428471305379977E-01    -0.884561427354898E-01     0.746467344380181E-02
   -72.004011    18.444539     0.455487090960479E-01    -0.877506664304761E-01     0.104484425238574E-01
   -72.004011    18.454539     0.482926846751306E-01    -0.872250783444057E-01     0.134026533373683E-01
   -72.004011    18.464539     0.510449764196882E-01    -0.868806557112554E-01     0.162927141351861E-01
   -72.004011    18.474539     0.537695607134419E-01    -0.867134644408412E-01     0.190841749371054E-01
   -72.004011    18.484539     0.564291861575508E-01    -0.867143538255109E-01     0.217434446273465E-01
   -72.004011    18.494539     0.589861611852001E-01    -0.868691230925685E-01     0.242385119481727E-01
   -72.004011    18.504539     0.614031880812254E-01    -0.871588593030316E-01     0.265396443600127E-01
   -72.004011    18.514539     0.636442131967789E-01    -0.875604374660352E-01     0.286200382103648E-01
   -72.004011    18.524539     0.656752607465717E-01    -0.880471651762262E-01     0.304563946760812E-01
   -72.004011    18.534539     0.674652170166670E-01    -0.885895461607026E-01     0.320293985523859E-01
   -72.004011    18.544539     0.689865333624733E-01    -0.891561309822643E-01     0.333240809695676E-01
   -72.004011    18.554539     0.702158198193116E-01    -0.897144186260313E-01     0.343300523688991E-01
   -72.004011    18.564539     0.711343065106440E-01    -0.902317704382623E-01     0.350415983353391E-01
   -72.004011    18.574539     0.717281568022276E-01    -0.906762981683833E-01     0.354576375348743E-01
   -72.004011    18.584539     0.719886237903365E-01    -0.910176910340377E-01     0.355815473767214E-01
   -72.004011    18.594539     0.719120499113861E-01    -0.912279501051274E-01     0.354208698693352E-01
   -72.004011    18.604539     0.714997168383216E-01    -0.912820076764872E-01     0.349869137677267E-01
   -72.004011    18.614539     0.707575614834309E-01    -0.911582106630675E-01     0.342942772182039E-01
   -72.004011    18.624539     0.696957839519903E-01    -0.908386707775520E-01     0.333603156409695E-01
   -72.004011    18.634539     0.683283124608773E-01    -0.903094296944655E-01     0.322045405830911E-01
   -72.004011    18.644539     0.666723417755492E-01    -0.895605905628691E-01     0.308481055504015E-01
   -72.004011    18.654539     0.647476485304363E-01    -0.885861851510827E-01     0.293131744700032E-01
   -72.004011    18.655239     0.646034098155254E-01    -0.885094513485906E-01     0.291996292760891E-01
   -71.994011    18.184539     0.227794367565883E-01    -0.104052637163344E+00    -0.188416181087494E-01
   -71.994011    18.194539     0.222881670482848E-01    -0.104801827465991E+00    -0.196325639381118E-01
   -71.994011    18.204539     0.218204758014192E-01    -0.105365244020407E+00    -0.203256218067436E-01
   -71.994011    18.214539     0.213870187719513E-01    -0.105739658200615E+00    -0.209088445082945E-01
   -71.994011    18.224539     0.209991380514006E-01    -0.105923537767858E+00    -0.213702770557426E-01
   -71.994011    18.234539     0.206687716819891E-01    -0.105917213768442E+00    -0.216981138253876E-01
   -71.994011    18.244539     0.204083385781825E-01    -0.105723033011314E+00    -0.218808746263432E-01
   -71.994011    18.254539     0.202305972314464E-01    -0.105345490377674E+00    -0.219075989196231E-01
   -71.994011    18.264539     0.201484771229967E-01    -0.104791334760152E+00    -0.217680567810643E-01
   -71.994011    18.274539     0.201748823524207E-01    -0.104069642100180E+00    -0.214529744876512E-01
   -71.994011    18.284539     0.203224677242303E-01    -0.103191848836919E+00    -0.209542718105373E-01
   -71.994011    18.294539     0.206033884195867E-01    -0.102171739142922E+00    -0.202653072375822E-01
   -71.994011    18.304539     0.210290254236529E-01    -0.101025379647447E+00    -0.193811264353257E-01
   -71.994011    18.314539     0.216096900691155E-01    -0.997709960122909E-01    -0.182987083358008E-01
   -71.994011    18.324539     0.223543123734922E-01    -0.984287867282206E-01    -0.170172023177960E-01
   -71.994011    18.334539     0.232701192675281E-01    -0.970206709387988E-01    -0.155381491079914E-01
   -71.994011    18.344539     0.243623102739556E-01    -0.955699689243246E-01    -0.138656772957742E-01
   -71.994011    18.354539     0.256337396537289E-01    -0.941010161624907E-01    -0.120066668112674E-01
   -71.994011    18.364539     0.270846153893175E-01    -0.926387145296504E-01    -0.997087042254267E-02
   -71.994011    18.374539     0.287122265405217E-01    -0.912080272055241E-01    -0.777098434168797E-02
   -71.994011    18.384539     0.305107113554908E-01    -0.898334270475152E-01    -0.542265946351526E-02
   -71.994011    18.394539     0.324708789516174E-01    -0.885383115049839E-01    -0.294444565037619E-02
   -71.994011    18.404539     0.345800972393226E-01    -0.873444003101183E-01    -0.357662884724712E-03
   -71.994011    18.414539     0.368222589772341E-01    -0.862711350487247E-01     0.231380495774418E-02
   -71.994011    18.424539     0.391778362897301E-01    -0.853351019719158E-01     0.504379550096383E-02
   -71.994011    18.434539     0.416240316369457E-01    -0.845495008751430E-01     0.780423128688850E-02
   -71.994011    18.444539     0.441350300670696E-01    -0.839236832393426E-01     0.105655567713325E-01
   -71.994011    18.454539     0.466823537175952E-01    -0.834627819985752E-01     0.132972409181652E-01
   -71.994011    18.464539     0.492353150615834E-01    -0.831674530497421E-01     0.159683338416865E-01
   -71.994011    18.474539     0.517615605742050E-01    -0.830337450654000E-01     0.185480625480450E-01
   -71.994011    18.484539     0.542276915831373E-01    -0.830531092004398E-01     0.210064479029613E-01
   -71.994011    18.494539     0.565999444145370E-01    -0.832125544467964E-01     0.233149226358184E-01
   -71.994011    18.504539     0.588449078939454E-01    -0.834949474531619E-01     0.254469289126807E-01
   -71.994011    18.514539     0.609302531883100E-01    -0.838794488500929E-01     0.273784736482728E-01
   -71.994011    18.524539     0.628254491386330E-01    -0.843420709959486E-01     0.290886207402535E-01
   -71.994011    18.534539     0.645024359063987E-01    -0.848563359184109E-01     0.305599015390343E-01
   -71.994011    18.544539     0.659362309931045E-01    -0.853940071457889E-01     0.317786281347890E-01
   -71.994011    18.554539     0.671054445652699E-01    -0.859258655325887E-01     0.327350983522344E-01
   -71.994011    18.564539     0.679926851804896E-01    -0.864224973766198E-01     0.334236862298417E-01
   -71.994011    18.574539     0.685848424285734E-01    -0.868550633915926E-01     0.338428170719363E-01
   -71.994011    18.584539     0.688732393248774E-01    -0.871960184952081E-01     0.339948319267942E-01
   -71.994011    18.594539     0.688536530425527E-01    -0.874197578795141E-01     0.338857498907471E-01
   -71.994011    18.604539     0.685262102732181E-01    -0.875031659380316E-01     0.335249438980055E-01
   -71.994011    18.614539     0.678951667364871E-01    -0.874260577687045E-01     0.329247436290053E-01
   -71.994011    18.624539     0.669685930555610E-01    -0.871715088909861E-01     0.320999894991665E-01
   -71.994011    18.634539     0.657579533849712E-01    -0.867260092134994E-01     0.310675496995714E-01
   -71.994011    18.644539     0.642776903282648E-01    -0.860796345344876E-01     0.298458365144697E-01
   -71.994011    18.654539     0.625446890739184E-01    -0.852259411541839E-01     0.284543126122448E-01
   -71.994011    18.655239     0.624143909142986E-01    -0.851583199712571E-01     0.283510629257958E-01
   -71.984011    18.184539     0.221498208567070E-01    -0.995271779548740E-01    -0.176610503252426E-01
   -71.984011    18.194539     0.217087070027690E-01    -0.100154140072123E+00    -0.183529490260803E-01
   -71.984011    18.204539     0.212929774874448E-01    -0.100608305490134E+00    -0.189503447086089E-01
   -71.984011    18.214539     0.209125559120184E-01    -0.100887507431501E+00    -0.194424470605821E-01
   -71.984011    18.224539     0.205779459160309E-01    -0.100991171941810E+00    -0.198185228606930E-01
   -71.984011    18.234539     0.203001419049007E-01    -0.100920458223442E+00    -0.200680413844762E-01
   -71.984011    18.244539     0.200905177475009E-01    -0.100678383893295E+00    -0.201808358098169E-01
   -71.984011    18.254539     0.199606923294069E-01    -0.100269930068032E+00    -0.201472796978058E-01
   -71.984011    18.264539     0.199223712825633E-01    -0.997021208730758E-01    -0.199584770666670E-01
   -71.984011    18.274539     0.199871647600415E-01    -0.989840717610031E-01    -0.196064639443597E-01
   -71.984011    18.284539     0.201663818033776E-01    -0.981270010012156E-01    -0.190844185971087E-01
   -71.984011    18.294539     0.204708026489727E-01    -0.971441988636051E-01    -0.183868768964693E-01
   -71.984011    18.304539     0.209104312461353E-01    -0.960509494213398E-01    -0.175099485224006E-01
   -71.984011    18.314539     0.214942312977216E-01    -0.948644005950218E-01    -0.164515289402871E-01
   -71.984011    18.324539     0.222298502634403E-01    -0.936033790431858E-01    -0.152115013538340E-01
   -71.984011    18.334539     0.231233369574490E-01    -0.922881478470767E-01    -0.137919221813817E-01
   -71.984011    18.344539     0.241788595814261E-01    -0.909401066017907E-01    -0.121971830592901E-01
   -71.984011    18.354539     0.253984322008247E-01    -0.895814355349412E-01    -0.104341420131518E-01
   -71.984011    18.364539     0.267816587320880E-01    -0.882346875693077E-01    -0.851221629563507E-02
   -71.984011    18.374539     0.283255043708589E-01    -0.869223347803886E-01    -0.644342954129653E-02
   -71.984011    18.384539     0.300241049716243E-01    -0.856662783644006E-01    -0.424240637413590E-02
   -71.984011    18.394539     0.318686250874664E-01    -0.844873339105334E-01    -0.192630847674693E-02
   -71.984011    18.404539     0.338471751000315E-01    -0.834047062960649E-01     0.485292581605574E-03
   -71.984011    18.414539     0.359447970435266E-01    -0.824354707429261E-01     0.297060874635614E-02
   -71.984011    18.424539     0.381435272709020E-01    -0.815940782105939E-01     0.550589598666442E-02
   -71.984011    18.434539     0.404225420403929E-01    -0.808919043318824E-01     0.806578030763992E-02
   -71.984011    18.444539     0.427583893734625E-01    -0.803368611212612E-01     0.106236449249581E-01
   -71.984011    18.454539     0.451253072855030E-01    -0.799330897758768E-01     0.131520713751523E-01
   -71.984011    18.464539     0.474956248004986E-01    -0.796807508671927E-01     0.156233244536216E-01
   -71.984011    18.474539     0.498402382178559E-01    -0.795759250739937E-01     0.180098681882584E-01
   -71.984011    18.484539     0.521291511454758E-01    -0.796106335044139E-01     0.202848977437103E-01
   -71.984011    18.494539     0.543320631163876E-01    -0.797729816901318E-01     0.224228704403349E-01
