        18.4796       -73.4160        29.9759
        18.4797       -73.4169        29.9759
        18.4798       -73.4179        29.9759
        18.4799       -73.4189        29.9759
        18.4800       -73.4198        29.9759
        18.4801       -73.4208        29.9759
        18.4802       -73.4217        29.9759
        18.4803       -73.4227        29.9759
        18.4804       -73.4236        29.9759
        18.4805       -73.4246        29.9759
        18.4806       -73.4255        29.9759
        18.4807       -73.4265        29.9759
        18.4808       -73.4274        29.9759
        18.4809       -73.4284        29.9759
        18.4810       -73.4293        29.9759
        18.4811       -73.4303        29.9759
        18.4812       -73.4312        29.9759
        18.4813       -73.4322        29.9759
        18.4814       -73.4331        29.9759
        18.4815       -73.4341        29.9759
        18.4816       -73.4350        29.9759
        18.4817       -73.4360        29.9759
        18.4818       -73.4369        29.9759
        18.4819       -73.4379        29.9759
        18.4821       -73.4388        29.9759
        18.4822       -73.4398        29.9759
        18.4823       -73.4407        29.9759
        18.4824       -73.4417        29.9759
        18.4825       -73.4426        29.9759
        18.4826       -73.4436        29.9759
        18.4827       -73.4445        29.9759
        18.4828       -73.4455        29.9759
        18.4830       -73.4465        29.9759
        18.4831       -73.4474        29.9759
        18.4832       -73.4484        29.9759
        18.4833       -73.4493        29.9759
        18.4834       -73.4503        29.9759
        18.4836       -73.4512        29.9759
        18.4837       -73.4522        29.9759
        18.4838       -73.4531        29.9759
        18.4839       -73.4541        29.9759
        18.4840       -73.4550        29.9759
        18.4842       -73.4560        29.9759
        18.4843       -73.4569        29.9759
        18.4844       -73.4579        29.9759
        18.4845       -73.4588        29.9759
        18.4847       -73.4598        29.9759
        18.4848       -73.4607        29.9759
        18.4849       -73.4617        29.9759
        18.4851       -73.4626        29.9759
        18.4852       -73.4636        29.9759
        18.4853       -73.4646        29.9759
        18.4855       -73.4655        29.9759
        18.4856       -73.4665        29.9759
        18.4857       -73.4674        29.9759
        18.4859       -73.4684        29.9759
        18.4860       -73.4693        29.9759
        18.4861       -73.4703        29.9759
        18.4863       -73.4712        29.9759
        18.4864       -73.4722        29.9759
        18.4865       -73.4731        29.9759
        18.4867       -73.4741        29.9759
        18.4868       -73.4750        29.9759
        18.4870       -73.4760        29.9759
        18.4871       -73.4769        29.9759
        18.4872       -73.4779        29.9759
        18.4874       -73.4788        29.9759
        18.4875       -73.4798        29.9759
        18.4877       -73.4808        29.9759
        18.4878       -73.4817        29.9759
        18.4879       -73.4827        29.9759
        18.4881       -73.4836        29.9759
        18.4882       -73.4846        29.9759
        18.4884       -73.4855        29.9759
        18.4885       -73.4865        29.9759
